F_INFO_WINDCODE,PRICE_DATE,F_NAV_UNIT,F_NAV_ACCUMULATED,F_NAV_ADJUSTED,IS_EXDIVIDENDDATE,F_NAV_DISTRIBUTION
510050.SH,20110302,2.03200000,2.58000000,2.66646237,0,0.1470
510050.SH,20110303,2.04300000,2.59300000,2.68089696,0,0.1470
510050.SH,20110304,2.07100000,2.62600000,2.71763955,0,0.1470
510050.SH,20110307,2.11300000,2.67500000,2.77275344,0,0.1470
510050.SH,20110308,2.11300000,2.67500000,2.77275344,0,0.1470
510050.SH,20110309,2.11000000,2.67200000,2.76881674,0,0.1470
510050.SH,20110310,2.06200000,2.61500000,2.70582944,0,0.1470
510050.SH,20110311,2.04000000,2.58900000,2.67696026,0,0.1470
510050.SH,20110314,2.04500000,2.59500000,2.68352143,0,0.1470
510050.SH,20110315,2.01000000,2.55400000,2.63759319,0,0.1470
510050.SH,20110316,2.04000000,2.58900000,2.67696026,0,0.1470
510050.SH,20110317,2.01400000,2.55800000,2.64284214,0,0.1470
510050.SH,20110318,2.02600000,2.57200000,2.65858896,0,0.1470
510050.SH,20110321,2.02700000,2.57400000,2.65990120,0,0.1470
510050.SH,20110322,2.04500000,2.59500000,2.68352143,0,0.1470
510050.SH,20110323,2.06500000,2.61900000,2.70976614,0,0.1470
510050.SH,20110324,2.05400000,2.60600000,2.69533155,0,0.1470
510050.SH,20110325,2.08700000,2.64500000,2.73863532,0,0.1470
510050.SH,20110328,2.09300000,2.65200000,2.74650873,0,0.1470
510050.SH,20110329,2.08600000,2.64400000,2.73732309,0,0.1470
510050.SH,20110330,2.09100000,2.64900000,2.74388426,0,0.1470
510050.SH,20110331,2.07300000,2.62800000,2.72026403,0,0.1470
510050.SH,20110401,2.11600000,2.67900000,2.77669015,0,0.1470
510050.SH,20110406,2.16500000,2.73700000,2.84098968,0,0.1470
510050.SH,20110407,2.16300000,2.73500000,2.83836521,0,0.1470
510050.SH,20110408,2.17400000,2.74800000,2.85279980,0,0.1470
510050.SH,20110411,2.16500000,2.73700000,2.84098968,0,0.1470
510050.SH,20110412,2.15400000,2.72400000,2.82655509,0,0.1470
510050.SH,20110413,2.18900000,2.76500000,2.87248333,0,0.1470
510050.SH,20110414,2.17900000,2.75400000,2.85936098,0,0.1470
510050.SH,20110415,2.18900000,2.76500000,2.87248333,0,0.1470
510050.SH,20110418,2.18900000,2.76500000,2.87248333,0,0.1470
510050.SH,20110419,2.14200000,2.71000000,2.81080827,0,0.1470
510050.SH,20110420,2.13400000,2.70000000,2.80031039,0,0.1470
510050.SH,20110421,2.15000000,2.71900000,2.82130615,0,0.1470
510050.SH,20110422,2.14100000,2.70900000,2.80949603,0,0.1470
510050.SH,20110425,2.11800000,2.68100000,2.77931462,0,0.1470
510050.SH,20110426,2.11000000,2.67200000,2.76881674,0,0.1470
510050.SH,20110427,2.10400000,2.66500000,2.76094332,0,0.1470
510050.SH,20110428,2.10200000,2.66200000,2.75831885,0,0.1470
510050.SH,20110429,2.10400000,2.66500000,2.76094332,0,0.1470
510050.SH,20110503,2.10400000,2.66500000,2.76094332,0,0.1470
510050.SH,20110504,2.04700000,2.59700000,2.68614590,0,0.1470
510050.SH,20110505,2.04000000,2.58900000,2.67696026,0,0.1470
510050.SH,20110506,2.02700000,2.57400000,2.65990120,0,0.1470
510050.SH,20110509,2.02600000,2.57200000,2.65858896,0,0.1470
510050.SH,20110510,2.04600000,2.59600000,2.68483367,0,0.1470
510050.SH,20110511,2.03700000,2.58600000,2.67302355,0,0.1470
510050.SH,20110512,2.01000000,2.55400000,2.63759319,0,0.1470
510050.SH,20110513,2.03100000,2.57800000,2.66515014,0,0.1470
510050.SH,20110516,2.00700000,2.55000000,2.63365649,0,0.1470
510050.SH,20110517,2.02200000,2.56800000,2.65334002,0,0.1470
510050.SH,20110518,2.04200000,2.59100000,2.67958473,0,0.1470
510050.SH,20110519,2.03500000,2.58300000,2.67039908,0,0.1470
510050.SH,20110520,2.04100000,2.59000000,2.67827249,0,0.1470
510050.SH,20110523,1.98200000,2.52000000,2.60085060,0,0.1470
510050.SH,20110524,1.98500000,2.52400000,2.60478731,0,0.1470
510050.SH,20110525,1.96100000,2.49600000,2.57329366,0,0.1470
510050.SH,20110526,1.96400000,2.49900000,2.57723036,0,0.1470
510050.SH,20110527,1.96600000,2.50100000,2.57985484,0,0.1470
510050.SH,20110530,1.96800000,2.50400000,2.58247931,0,0.1470
510050.SH,20110531,1.99800000,2.53900000,2.62184637,0,0.1470
510050.SH,20110601,1.99100000,2.53100000,2.61266072,0,0.1470
510050.SH,20110602,1.95100000,2.48400000,2.56017130,0,0.1470
510050.SH,20110603,1.96600000,2.50100000,2.57985484,0,0.1470
510050.SH,20110607,1.97500000,2.51200000,2.59166495,0,0.1470
510050.SH,20110608,1.97100000,2.50700000,2.58641601,0,0.1470
510050.SH,20110609,1.94100000,2.47200000,2.54704895,0,0.1470
510050.SH,20110610,1.94700000,2.47900000,2.55492236,0,0.1470
510050.SH,20110613,1.94400000,2.47500000,2.55098566,0,0.1470
510050.SH,20110614,1.96800000,2.50400000,2.58247931,0,0.1470
510050.SH,20110615,1.95200000,2.48500000,2.56148354,0,0.1470
510050.SH,20110616,1.92900000,2.45800000,2.53130213,0,0.1470
510050.SH,20110617,1.91600000,2.44200000,2.51424306,0,0.1470
510050.SH,20110620,1.90900000,2.43400000,2.50505742,0,0.1470
510050.SH,20110621,1.92800000,2.45600000,2.52998989,0,0.1470
510050.SH,20110622,1.92700000,2.45500000,2.52867765,0,0.1470
510050.SH,20110623,1.95600000,2.49000000,2.56673248,0,0.1470
510050.SH,20110624,2.00300000,2.54500000,2.62840755,0,0.1470
510050.SH,20110627,2.00000000,2.54200000,2.62447084,0,0.1470
510050.SH,20110628,2.00000000,2.54200000,2.62447084,0,0.1470
510050.SH,20110629,1.96800000,2.50400000,2.58247931,0,0.1470
510050.SH,20110630,1.99800000,2.53900000,2.62184637,0,0.1470
510050.SH,20110701,1.99700000,2.53800000,2.62053413,0,0.1470
510050.SH,20110704,2.04600000,2.59600000,2.68483367,0,0.1470
510050.SH,20110705,2.04100000,2.59000000,2.67827249,0,0.1470
510050.SH,20110706,2.02900000,2.57600000,2.66252567,0,0.1470
510050.SH,20110707,2.01900000,2.56400000,2.64940331,0,0.1470
510050.SH,20110708,2.02800000,2.57500000,2.66121343,0,0.1470
510050.SH,20110711,2.02300000,2.56900000,2.65465225,0,0.1470
510050.SH,20110712,1.98100000,2.51900000,2.59953837,0,0.1470
510050.SH,20110713,2.01100000,2.55500000,2.63890543,0,0.1470
510050.SH,20110714,2.01800000,2.56300000,2.64809108,0,0.1470
510050.SH,20110715,2.02400000,2.57000000,2.65596449,0,0.1470
510050.SH,20110718,2.01600000,2.56100000,2.64546661,0,0.1470
510050.SH,20110719,2.00200000,2.54400000,2.62709531,0,0.1470
510050.SH,20110720,1.99700000,2.53800000,2.62053413,0,0.1470
510050.SH,20110721,1.97500000,2.51200000,2.59166495,0,0.1470
510050.SH,20110722,1.97800000,2.51600000,2.59560166,0,0.1470
510050.SH,20110725,1.92400000,2.45200000,2.52474095,0,0.1470
510050.SH,20110726,1.93000000,2.45900000,2.53261436,0,0.1470
510050.SH,20110727,1.93300000,2.46200000,2.53655107,0,0.1470
510050.SH,20110728,1.91500000,2.44100000,2.51293083,0,0.1470
510050.SH,20110729,1.92400000,2.45200000,2.52474095,0,0.1470
510050.SH,20110801,1.92600000,2.45400000,2.52736542,0,0.1470
510050.SH,20110802,1.91000000,2.43500000,2.50636965,0,0.1470
510050.SH,20110803,1.90900000,2.43400000,2.50505742,0,0.1470
510050.SH,20110804,1.91100000,2.43600000,2.50768189,0,0.1470
510050.SH,20110805,1.86500000,2.38200000,2.44731906,0,0.1470
510050.SH,20110808,1.81000000,2.31700000,2.37514611,0,0.1470
510050.SH,20110809,1.81600000,2.32400000,2.38301952,0,0.1470
510050.SH,20110810,1.82800000,2.33800000,2.39876635,0,0.1470
510050.SH,20110811,1.85400000,2.36900000,2.43288447,0,0.1470
510050.SH,20110812,1.85200000,2.36600000,2.43026000,0,0.1470
510050.SH,20110815,1.88700000,2.40800000,2.47618824,0,0.1470
510050.SH,20110816,1.87800000,2.39700000,2.46437812,0,0.1470
510050.SH,20110817,1.87200000,2.39000000,2.45650471,0,0.1470
510050.SH,20110818,1.83800000,2.35000000,2.41188870,0,0.1470
510050.SH,20110819,1.82000000,2.32900000,2.38826846,0,0.1470
510050.SH,20110822,1.80500000,2.31100000,2.36858493,0,0.1470
510050.SH,20110823,1.83600000,2.34800000,2.40926423,0,0.1470
510050.SH,20110824,1.82200000,2.33100000,2.39089294,0,0.1470
510050.SH,20110825,1.89400000,2.41600000,2.48537389,0,0.1470
510050.SH,20110826,1.89200000,2.41400000,2.48274941,0,0.1470
510050.SH,20110829,1.85300000,2.36800000,2.43157223,0,0.1470
510050.SH,20110830,1.85100000,2.36500000,2.42894776,0,0.1470
510050.SH,20110831,1.85700000,2.37200000,2.43682117,0,0.1470
510050.SH,20110901,1.85600000,2.37100000,2.43550894,0,0.1470
510050.SH,20110902,1.83600000,2.34800000,2.40926423,0,0.1470
510050.SH,20110905,1.80200000,2.30700000,2.36464823,0,0.1470
510050.SH,20110906,1.79500000,2.29900000,2.35546258,0,0.1470
510050.SH,20110907,1.83000000,2.34000000,2.40139082,0,0.1470
510050.SH,20110908,1.81500000,2.32300000,2.38170729,0,0.1470
510050.SH,20110909,1.81600000,2.32400000,2.38301952,0,0.1470
510050.SH,20110913,1.79800000,2.30300000,2.35939929,0,0.1470
510050.SH,20110914,1.80200000,2.30700000,2.36464823,0,0.1470
510050.SH,20110915,1.79500000,2.29900000,2.35546258,0,0.1470
510050.SH,20110916,1.80000000,2.30500000,2.36202376,0,0.1470
510050.SH,20110919,1.76500000,2.26400000,2.31609552,0,0.1470
510050.SH,20110920,1.77300000,2.27300000,2.32659340,0,0.1470
510050.SH,20110921,1.82400000,2.33300000,2.39351741,0,0.1470
510050.SH,20110922,1.76600000,2.26500000,2.31740775,0,0.1470
510050.SH,20110923,1.75500000,2.25200000,2.30297316,0,0.1470
510050.SH,20110926,1.70500000,2.19200000,2.23736139,0,0.1470
510050.SH,20110927,1.72600000,2.21700000,2.26491833,0,0.1470
510050.SH,20110928,1.71100000,2.20000000,2.24523480,0,0.1470
510050.SH,20110929,1.70500000,2.19200000,2.23736139,0,0.1470
510050.SH,20110930,1.70100000,2.18800000,2.23211245,0,0.1470
510050.SH,20111010,1.68600000,2.17000000,2.21242892,0,0.1470
510050.SH,20111011,1.69100000,2.17600000,2.21899010,0,0.1470
510050.SH,20111012,1.75400000,2.25000000,2.30166093,0,0.1470
510050.SH,20111013,1.76300000,2.26100000,2.31347105,0,0.1470
510050.SH,20111014,1.76100000,2.25900000,2.31084657,0,0.1470
510050.SH,20111017,1.77300000,2.27300000,2.32659340,0,0.1470
510050.SH,20111018,1.72500000,2.21600000,2.26360610,0,0.1470
510050.SH,20111019,1.72400000,2.21500000,2.26229386,0,0.1470
510050.SH,20111020,1.68900000,2.17400000,2.21636562,0,0.1470
510050.SH,20111021,1.69200000,2.17700000,2.22030233,0,0.1470
510050.SH,20111024,1.74500000,2.24000000,2.28985081,0,0.1470
510050.SH,20111025,1.76800000,2.26700000,2.32003222,0,0.1470
510050.SH,20111026,1.78100000,2.28200000,2.33709128,0,0.1470
510050.SH,20111027,1.79000000,2.29300000,2.34890140,0,0.1470
510050.SH,20111028,1.82300000,2.33200000,2.39220517,0,0.1470
510050.SH,20111031,1.80700000,2.31300000,2.37120940,0,0.1470
510050.SH,20111101,1.81100000,2.31800000,2.37645835,0,0.1470
510050.SH,20111102,1.84100000,2.35300000,2.41582541,0,0.1470
510050.SH,20111103,1.83500000,2.34600000,2.40795200,0,0.1470
510050.SH,20111104,1.84700000,2.36100000,2.42369882,0,0.1470
510050.SH,20111107,1.82500000,2.33500000,2.39482964,0,0.1470
510050.SH,20111108,1.82400000,2.33300000,2.39351741,0,0.1470
510050.SH,20111109,1.83700000,2.34900000,2.41057647,0,0.1470
510050.SH,20111110,1.79700000,2.30100000,2.35808705,0,0.1470
510050.SH,20111111,1.79500000,2.29900000,2.35546258,0,0.1470
510050.SH,20111114,1.83100000,2.34200000,2.40270305,0,0.1470
510050.SH,20111115,1.82300000,2.33200000,2.39220517,0,0.1470
510050.SH,20111116,1.77000000,2.26900000,2.32265669,0,0.1470
510050.SH,20111117,1.76200000,2.26000000,2.31215881,0,0.1470
510050.SH,20111118,1.73500000,2.22800000,2.27672845,0,0.1470
510050.SH,20111121,1.73600000,2.22900000,2.27804069,0,0.1470
510050.SH,20111122,1.73700000,2.23000000,2.27935292,0,0.1470
510050.SH,20111123,1.71500000,2.20400000,2.25048375,0,0.1470
510050.SH,20111124,1.71900000,2.20900000,2.25573269,0,0.1470
510050.SH,20111125,1.70600000,2.19400000,2.23867363,0,0.1470
510050.SH,20111128,1.70800000,2.19600000,2.24129810,0,0.1470
510050.SH,20111129,1.73000000,2.22200000,2.27016728,0,0.1470
510050.SH,20111130,1.67700000,2.15900000,2.20061880,0,0.1470
510050.SH,20111201,1.72700000,2.21900000,2.26623057,0,0.1470
510050.SH,20111202,1.71900000,2.20900000,2.25573269,0,0.1470
510050.SH,20111205,1.70900000,2.19700000,2.24261033,0,0.1470
510050.SH,20111206,1.70400000,2.19100000,2.23604916,0,0.1470
510050.SH,20111207,1.71800000,2.20800000,2.25442045,0,0.1470
510050.SH,20111208,1.71700000,2.20700000,2.25310822,0,0.1470
510050.SH,20111209,1.70700000,2.19500000,2.23998586,0,0.1470
510050.SH,20111212,1.69400000,2.17900000,2.22292680,0,0.1470
510050.SH,20111213,1.66100000,2.14000000,2.17962303,0,0.1470
510050.SH,20111214,1.65200000,2.13000000,2.16781291,0,0.1470
510050.SH,20111215,1.61300000,2.08400000,2.11663573,0,0.1470
510050.SH,20111216,1.64300000,2.11900000,2.15600280,0,0.1470
510050.SH,20111219,1.63900000,2.11400000,2.15075385,0,0.1470
510050.SH,20111220,1.63900000,2.11400000,2.15075385,0,0.1470
510050.SH,20111221,1.61800000,2.08900000,2.12319691,0,0.1470
510050.SH,20111222,1.62300000,2.09500000,2.12975809,0,0.1470
510050.SH,20111223,1.63200000,2.10600000,2.14156821,0,0.1470
510050.SH,20111226,1.61600000,2.08700000,2.12057244,0,0.1470
510050.SH,20111227,1.60500000,2.07400000,2.10613785,0,0.1470
510050.SH,20111228,1.60900000,2.07900000,2.11138679,0,0.1470
510050.SH,20111229,1.61100000,2.08100000,2.11401126,0,0.1470
510050.SH,20111230,1.63200000,2.10600000,2.14156821,0,0.1470
510050.SH,20111231,1.63200000,2.10600000,2.14156821,0,0.1470
510050.SH,20120104,1.60900000,2.07900000,2.11138679,0,0.1470
510050.SH,20120105,1.61100000,2.08100000,2.11401126,0,0.1470
510050.SH,20120106,1.62300000,2.09500000,2.12975809,0,0.1470
510050.SH,20120109,1.67400000,2.15600000,2.19668209,0,0.1470
510050.SH,20120110,1.72100000,2.21100000,2.25835716,0,0.1470
510050.SH,20120111,1.70900000,2.19700000,2.24261033,0,0.1470
510050.SH,20120112,1.71700000,2.20700000,2.25310822,0,0.1470
510050.SH,20120113,1.70200000,2.18900000,2.23342468,0,0.1470
510050.SH,20120116,1.67800000,2.16100000,2.20193103,0,0.1470
510050.SH,20120117,1.75300000,2.24900000,2.30034869,0,0.1470
510050.SH,20120118,1.73100000,2.22300000,2.27147951,0,0.1470
510050.SH,20120119,1.76700000,2.26600000,2.31871999,0,0.1470
510050.SH,20120120,1.79200000,2.29500000,2.35152587,0,0.1470
510050.SH,20120130,1.76000000,2.25800000,2.30953434,0,0.1470
510050.SH,20120131,1.76100000,2.25900000,2.31084657,0,0.1470
510050.SH,20120201,1.73000000,2.22200000,2.27016728,0,0.1470
510050.SH,20120202,1.77800000,2.27900000,2.33315458,0,0.1470
510050.SH,20120203,1.78800000,2.29100000,2.34627693,0,0.1470
510050.SH,20120206,1.78100000,2.28200000,2.33709128,0,0.1470
510050.SH,20120207,1.74800000,2.24300000,2.29378751,0,0.1470
510050.SH,20120208,1.79900000,2.30400000,2.36071152,0,0.1470
510050.SH,20120209,1.79400000,2.29800000,2.35415034,0,0.1470
510050.SH,20120210,1.79400000,2.29800000,2.35415034,0,0.1470
510050.SH,20120213,1.78400000,2.28600000,2.34102799,0,0.1470
510050.SH,20120214,1.77500000,2.27500000,2.32921787,0,0.1470
510050.SH,20120215,1.78900000,2.29200000,2.34758917,0,0.1470
510050.SH,20120216,1.77700000,2.27800000,2.33184234,0,0.1470
510050.SH,20120217,1.78100000,2.28200000,2.33709128,0,0.1470
510050.SH,20120220,1.78400000,2.28600000,2.34102799,0,0.1470
510050.SH,20120221,1.79400000,2.29800000,2.35415034,0,0.1470
510050.SH,20120222,1.81000000,2.31700000,2.37514611,0,0.1470
510050.SH,20120223,1.81400000,2.32200000,2.38039505,0,0.1470
510050.SH,20120224,1.84100000,2.35300000,2.41582541,0,0.1470
510050.SH,20120227,1.84300000,2.35600000,2.41844988,0,0.1470
510050.SH,20120228,1.85300000,2.36800000,2.43157223,0,0.1470
510050.SH,20120229,1.83700000,2.34900000,2.41057647,0,0.1470
510050.SH,20120301,1.83300000,2.34400000,2.40532752,0,0.1470
510050.SH,20120302,1.85800000,2.37400000,2.43813341,0,0.1470
510050.SH,20120305,1.84200000,2.35500000,2.41713764,0,0.1470
510050.SH,20120306,1.80800000,2.31400000,2.37252164,0,0.1470
510050.SH,20120307,1.79100000,2.29400000,2.35021364,0,0.1470
510050.SH,20120308,1.81200000,2.31900000,2.37777058,0,0.1470
510050.SH,20120309,1.82600000,2.33600000,2.39614188,0,0.1470
510050.SH,20120312,1.81100000,2.31800000,2.37645835,0,0.1470
510050.SH,20120313,1.82700000,2.33700000,2.39745411,0,0.1470
510050.SH,20120314,1.79100000,2.29400000,2.35021364,0,0.1470
510050.SH,20120315,1.77500000,2.27500000,2.32921787,0,0.1470
510050.SH,20120316,1.79400000,2.29800000,2.35415034,0,0.1470
510050.SH,20120319,1.79200000,2.29500000,2.35152587,0,0.1470
510050.SH,20120320,1.76900000,2.26800000,2.32134446,0,0.1470
510050.SH,20120321,1.77200000,2.27200000,2.32528116,0,0.1470
510050.SH,20120322,1.77400000,2.27400000,2.32790564,0,0.1470
510050.SH,20120323,1.76200000,2.26000000,2.31215881,0,0.1470
510050.SH,20120326,1.76400000,2.26200000,2.31478328,0,0.1470
510050.SH,20120327,1.76200000,2.26000000,2.31215881,0,0.1470
510050.SH,20120328,1.72200000,2.21300000,2.25966939,0,0.1470
510050.SH,20120329,1.70200000,2.18900000,2.23342468,0,0.1470
510050.SH,20120330,1.71900000,2.20900000,2.25573269,0,0.1470
510050.SH,20120331,1.71900000,2.20900000,2.25573269,0,0.1470
510050.SH,20120405,1.74800000,2.24300000,2.29378751,0,0.1470
510050.SH,20120406,1.75000000,2.24600000,2.29641199,0,0.1470
510050.SH,20120409,1.73400000,2.22700000,2.27541622,0,0.1470
510050.SH,20120410,1.74800000,2.24300000,2.29378751,0,0.1470
510050.SH,20120411,1.74700000,2.24200000,2.29247528,0,0.1470
510050.SH,20120412,1.78200000,2.28400000,2.33840352,0,0.1470
510050.SH,20120413,1.78800000,2.29100000,2.34627693,0,0.1470
510050.SH,20120416,1.78100000,2.28200000,2.33709128,0,0.1470
510050.SH,20120417,1.76100000,2.25900000,2.31084657,0,0.1470
510050.SH,20120418,1.80000000,2.30500000,2.36202376,0,0.1470
510050.SH,20120419,1.80200000,2.30700000,2.36464823,0,0.1470
510050.SH,20120420,1.82600000,2.33600000,2.39614188,0,0.1470
510050.SH,20120423,1.81100000,2.31800000,2.37645835,0,0.1470
510050.SH,20120424,1.82000000,2.32900000,2.38826846,0,0.1470
510050.SH,20120425,1.83000000,2.34000000,2.40139082,0,0.1470
510050.SH,20120426,1.83400000,2.34500000,2.40663976,0,0.1470
510050.SH,20120427,1.83400000,2.34500000,2.40663976,0,0.1470
510050.SH,20120502,1.87400000,2.39300000,2.45912918,0,0.1470
510050.SH,20120503,1.87600000,2.39500000,2.46175365,0,0.1470
510050.SH,20120504,1.88800000,2.40900000,2.47750047,0,0.1470
510050.SH,20120507,1.87900000,2.39800000,2.46569035,0,0.1470
510050.SH,20120508,1.87600000,2.39500000,2.46175365,0,0.1470
510050.SH,20120509,1.84300000,2.35600000,2.41844988,0,0.1470
510050.SH,20120510,1.84300000,2.35600000,2.41844988,0,0.1470
510050.SH,20120511,1.82900000,2.33900000,2.40007858,0,0.1470
510050.SH,20120514,1.81300000,2.32000000,2.37908282,0,0.1470
510050.SH,20120515,1.81400000,2.32200000,2.38039505,0,0.1470
510050.SH,20120516,1.77700000,2.29100000,2.34606877,1,0.1580
510050.SH,20120517,1.80300000,2.32200000,2.38039505,0,0.1580
510050.SH,20120518,1.77900000,2.29300000,2.34870925,0,0.1580
510050.SH,20120521,1.78800000,2.30400000,2.36059143,0,0.1580
510050.SH,20120522,1.81400000,2.33500000,2.39491770,0,0.1580
510050.SH,20120523,1.80500000,2.32400000,2.38303553,0,0.1580
510050.SH,20120524,1.79300000,2.31000000,2.36719263,0,0.1580
510050.SH,20120525,1.78000000,2.29400000,2.35002950,0,0.1580
510050.SH,20120528,1.80500000,2.32400000,2.38303553,0,0.1580
510050.SH,20120529,1.82800000,2.35100000,2.41340108,0,0.1580
510050.SH,20120530,1.82200000,2.34400000,2.40547963,0,0.1580
510050.SH,20120531,1.81100000,2.33100000,2.39095698,0,0.1580
510050.SH,20120601,1.81400000,2.33500000,2.39491770,0,0.1580
510050.SH,20120604,1.76700000,2.27900000,2.33286636,0,0.1580
510050.SH,20120605,1.77000000,2.28200000,2.33682708,0,0.1580
510050.SH,20120606,1.77500000,2.28800000,2.34342829,0,0.1580
510050.SH,20120607,1.76800000,2.28000000,2.33418660,0,0.1580
510050.SH,20120608,1.75000000,2.25900000,2.31042226,0,0.1580
510050.SH,20120611,1.77000000,2.28200000,2.33682708,0,0.1580
510050.SH,20120612,1.76000000,2.27100000,2.32362467,0,0.1580
510050.SH,20120613,1.78600000,2.30100000,2.35795094,0,0.1580
510050.SH,20120614,1.77400000,2.28700000,2.34210805,0,0.1580
510050.SH,20120615,1.78800000,2.30400000,2.36059143,0,0.1580
510050.SH,20120618,1.79600000,2.31300000,2.37115336,0,0.1580
510050.SH,20120619,1.78400000,2.29900000,2.35531046,0,0.1580
510050.SH,20120620,1.78500000,2.30000000,2.35663070,0,0.1580
510050.SH,20120621,1.75700000,2.26700000,2.31966395,0,0.1580
510050.SH,20120625,1.72600000,2.23000000,2.27873647,0,0.1580
510050.SH,20120626,1.72900000,2.23400000,2.28269719,0,0.1580
510050.SH,20120627,1.72300000,2.22700000,2.27477574,0,0.1580
510050.SH,20120628,1.71000000,2.21100000,2.25761261,0,0.1580
510050.SH,20120629,1.73700000,2.24300000,2.29325912,0,0.1580
510050.SH,20120630,1.73700000,2.24300000,2.29325912,0,0.1580
510050.SH,20120702,1.73600000,2.24200000,2.29193888,0,0.1580
